scenario,protocol,loss_rate,reorder_rate,delay_ms,message_count,payload_size,repeat_id,delivery_success_rate,recovery_success_rate,memory_match_rate,attack_detection_rate,avg_recovery_latency_ms,extra_messages,extra_bytes,throughput_score,recovery_mode
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,128,1,0.8965,0.7726,0.97,0.978,206.225,35,4480,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,128,2,0.8945,0.7726,0.97,0.978,206.225,35,4480,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,128,3,0.8925,0.7726,0.97,0.978,206.225,35,4480,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,512,1,0.8965,0.7726,0.97,0.978,206.225,35,17920,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,512,2,0.8945,0.7726,0.97,0.978,206.225,35,17920,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,100,512,3,0.8925,0.7726,0.97,0.978,206.225,35,17920,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,128,1,0.8965,0.7726,0.97,0.978,211.125,175,22400,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,128,2,0.8945,0.7726,0.97,0.978,211.125,175,22400,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,128,3,0.8925,0.7726,0.97,0.978,211.125,175,22400,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,512,1,0.8965,0.7726,0.97,0.978,211.125,175,89600,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,512,2,0.8945,0.7726,0.97,0.978,211.125,175,89600,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,500,512,3,0.8925,0.7726,0.97,0.978,211.125,175,89600,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,128,1,0.8965,0.7726,0.97,0.978,217.25,350,44800,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,128,2,0.8945,0.7726,0.97,0.978,217.25,350,44800,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,128,3,0.8925,0.7726,0.97,0.978,217.25,350,44800,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,512,1,0.8965,0.7726,0.97,0.978,217.25,350,179200,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,512,2,0.8945,0.7726,0.97,0.978,217.25,350,179200,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.01,200,1000,512,3,0.8925,0.7726,0.97,0.978,217.25,350,179200,0.6526,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,128,1,0.8895,0.8338,0.97,0.974,6.225,35,4480,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,128,2,0.8875,0.8338,0.97,0.974,6.225,35,4480,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,128,3,0.8855,0.8338,0.97,0.974,6.225,35,4480,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,512,1,0.8895,0.8338,0.97,0.974,6.225,35,17920,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,512,2,0.8875,0.8338,0.97,0.974,6.225,35,17920,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,100,512,3,0.8855,0.8338,0.97,0.974,6.225,35,17920,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,128,1,0.8895,0.8338,0.97,0.974,11.125,175,22400,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,128,2,0.8875,0.8338,0.97,0.974,11.125,175,22400,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,128,3,0.8855,0.8338,0.97,0.974,11.125,175,22400,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,512,1,0.8895,0.8338,0.97,0.974,11.125,175,89600,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,512,2,0.8875,0.8338,0.97,0.974,11.125,175,89600,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,500,512,3,0.8855,0.8338,0.97,0.974,11.125,175,89600,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,128,1,0.8895,0.8338,0.97,0.974,17.25,350,44800,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,128,2,0.8875,0.8338,0.97,0.974,17.25,350,44800,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,128,3,0.8855,0.8338,0.97,0.974,17.25,350,44800,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,512,1,0.8895,0.8338,0.97,0.974,17.25,350,179200,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,512,2,0.8875,0.8338,0.97,0.974,17.25,350,179200,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,0,1000,512,3,0.8855,0.8338,0.97,0.974,17.25,350,179200,0.7138,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,128,1,0.8895,0.8158,0.97,0.974,56.225,35,4480,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,128,2,0.8875,0.8158,0.97,0.974,56.225,35,4480,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,128,3,0.8855,0.8158,0.97,0.974,56.225,35,4480,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,512,1,0.8895,0.8158,0.97,0.974,56.225,35,17920,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,512,2,0.8875,0.8158,0.97,0.974,56.225,35,17920,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,100,512,3,0.8855,0.8158,0.97,0.974,56.225,35,17920,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,128,1,0.8895,0.8158,0.97,0.974,61.125,175,22400,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,128,2,0.8875,0.8158,0.97,0.974,61.125,175,22400,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,128,3,0.8855,0.8158,0.97,0.974,61.125,175,22400,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,512,1,0.8895,0.8158,0.97,0.974,61.125,175,89600,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,512,2,0.8875,0.8158,0.97,0.974,61.125,175,89600,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,500,512,3,0.8855,0.8158,0.97,0.974,61.125,175,89600,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,128,1,0.8895,0.8158,0.97,0.974,67.25,350,44800,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,128,2,0.8875,0.8158,0.97,0.974,67.25,350,44800,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,128,3,0.8855,0.8158,0.97,0.974,67.25,350,44800,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,512,1,0.8895,0.8158,0.97,0.974,67.25,350,179200,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,512,2,0.8875,0.8158,0.97,0.974,67.25,350,179200,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,50,1000,512,3,0.8855,0.8158,0.97,0.974,67.25,350,179200,0.6958,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,128,1,0.8895,0.7978,0.97,0.974,106.225,35,4480,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,128,2,0.8875,0.7978,0.97,0.974,106.225,35,4480,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,128,3,0.8855,0.7978,0.97,0.974,106.225,35,4480,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,512,1,0.8895,0.7978,0.97,0.974,106.225,35,17920,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,512,2,0.8875,0.7978,0.97,0.974,106.225,35,17920,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,100,512,3,0.8855,0.7978,0.97,0.974,106.225,35,17920,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,128,1,0.8895,0.7978,0.97,0.974,111.125,175,22400,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,128,2,0.8875,0.7978,0.97,0.974,111.125,175,22400,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,128,3,0.8855,0.7978,0.97,0.974,111.125,175,22400,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,512,1,0.8895,0.7978,0.97,0.974,111.125,175,89600,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,512,2,0.8875,0.7978,0.97,0.974,111.125,175,89600,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,500,512,3,0.8855,0.7978,0.97,0.974,111.125,175,89600,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,128,1,0.8895,0.7978,0.97,0.974,117.25,350,44800,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,128,2,0.8875,0.7978,0.97,0.974,117.25,350,44800,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,128,3,0.8855,0.7978,0.97,0.974,117.25,350,44800,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,512,1,0.8895,0.7978,0.97,0.974,117.25,350,179200,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,512,2,0.8875,0.7978,0.97,0.974,117.25,350,179200,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,100,1000,512,3,0.8855,0.7978,0.97,0.974,117.25,350,179200,0.6778,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,128,1,0.8895,0.7618,0.97,0.974,206.225,35,4480,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,128,2,0.8875,0.7618,0.97,0.974,206.225,35,4480,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,128,3,0.8855,0.7618,0.97,0.974,206.225,35,4480,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,512,1,0.8895,0.7618,0.97,0.974,206.225,35,17920,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,512,2,0.8875,0.7618,0.97,0.974,206.225,35,17920,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,100,512,3,0.8855,0.7618,0.97,0.974,206.225,35,17920,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,128,1,0.8895,0.7618,0.97,0.974,211.125,175,22400,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,128,2,0.8875,0.7618,0.97,0.974,211.125,175,22400,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,128,3,0.8855,0.7618,0.97,0.974,211.125,175,22400,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,512,1,0.8895,0.7618,0.97,0.974,211.125,175,89600,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,512,2,0.8875,0.7618,0.97,0.974,211.125,175,89600,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,500,512,3,0.8855,0.7618,0.97,0.974,211.125,175,89600,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,128,1,0.8895,0.7618,0.97,0.974,217.25,350,44800,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,128,2,0.8875,0.7618,0.97,0.974,217.25,350,44800,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,128,3,0.8855,0.7618,0.97,0.974,217.25,350,44800,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,512,1,0.8895,0.7618,0.97,0.974,217.25,350,179200,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,512,2,0.8875,0.7618,0.97,0.974,217.25,350,179200,0.6418,hash_chain_replay
controlled_weak_network_simulation,hash_chain,0.1,0.03,200,1000,512,3,0.8855,0.7618,0.97,0.974,217.25,350,179200,0.6418,hash_chain_replay
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,128,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,128,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,128,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,512,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,512,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,100,512,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,128,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,128,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,128,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,512,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,512,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,500,512,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,128,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,128,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,128,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,512,1,1.0,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,512,2,0.998,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,0,1000,512,3,0.996,0.96,0.0,0.78,3.0,1,256,0.95,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,128,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,128,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,128,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,512,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,512,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,100,512,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,128,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,128,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,128,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,512,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,512,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,500,512,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,128,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,128,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,128,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,512,1,1.0,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,512,2,0.998,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,50,1000,512,3,0.996,0.924,0.0,0.78,53.0,1,256,0.926,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,128,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,128,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,128,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,512,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,512,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,100,512,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,128,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,128,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,128,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,512,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,512,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,500,512,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,128,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,128,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,128,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,512,1,1.0,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,512,2,0.998,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,100,1000,512,3,0.996,0.888,0.0,0.78,103.0,1,256,0.902,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,128,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,128,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,128,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,512,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,512,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,100,512,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,128,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,128,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,128,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,512,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,512,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,500,512,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,128,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,128,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,128,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,512,1,1.0,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,512,2,0.998,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.0,200,1000,512,3,0.996,0.816,0.0,0.78,203.0,1,256,0.854,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,128,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,128,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,128,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,512,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,512,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,100,512,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,128,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,128,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,128,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,512,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,512,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,500,512,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,128,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,128,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,128,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,512,1,0.9965,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,512,2,0.9945,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,0,1000,512,3,0.9925,0.9492,0.0,0.78,3.0,1,256,0.9428,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,128,1,0.9965,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,128,2,0.9945,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,128,3,0.9925,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,512,1,0.9965,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,512,2,0.9945,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,100,512,3,0.9925,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,500,128,1,0.9965,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,500,128,2,0.9945,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,500,128,3,0.9925,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
controlled_weak_network_simulation,ticket_only,0.0,0.01,50,500,512,1,0.9965,0.9132,0.0,0.78,53.0,1,256,0.9188,session_ticket
