session_id,attack_type,message_count,payload_size,repeat_id,sent_count,accepted_count,rejected_count,timeout_count,attack_detected,detection_reason,recovery_requested,recovery_success,recovery_reason,server_reject_reason,memory_match_after_recovery,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,ticket_verified,ticket_nonce,ticket_expired,ticket_replay_detected,ticket_reason,elapsed_seconds,final_server_last_seq,final_server_mem,experiment_id,run_id,git_commit,python_version,os_info,random_seed,command_line,experiment_type
ticket-recovery-tampered_ticket-m500-p128-r2-1783177785380889,tampered_ticket,500,128,2,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1193,False,,False,False,no ticket in response,0.02,150,abaeae0c60db5f1bcea00f6f73331fa572cdd5976246e0e8cdccce3a4b3cb32c,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r3-1783177785508869,tampered_ticket,500,128,3,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1194,False,,False,False,no ticket in response,0.02,150,7f5bde51305e514283516c689a5249705d81461cd4db540a0e2064668fbc5384,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r4-1783177785637439,tampered_ticket,500,128,4,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.28,2,1195,False,,False,False,no ticket in response,0.02,150,36b9dcef47f23053ebb622e307ddce3f3865cb785c2fdbeec48090c56c14aa45,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r5-1783177785761887,tampered_ticket,500,128,5,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.25,2,1193,False,,False,False,no ticket in response,0.02,150,06a784fe11b957dd3cc5deb9c77cda9fe00b4d7db7fdbb227ecf6e7a413e4496,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r6-1783177785889598,tampered_ticket,500,128,6,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.19,2,1193,False,,False,False,no ticket in response,0.02,150,514be256f8400ce3a3656d9566a74a6c068a22e398e041a02c79e9c48ca7bf12,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r7-1783177786016847,tampered_ticket,500,128,7,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1194,False,,False,False,no ticket in response,0.02,150,09a9f37926a4d5ae8e49243291c01fd2bd99d32861c0f1b4a0f6c7ba1267674f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r8-1783177786139621,tampered_ticket,500,128,8,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.2,2,1195,False,,False,False,no ticket in response,0.02,150,7a2aca22de6b62db08f00fdf76edfa5f4d8cb2e9604e58d0df6be54ee59fcb34,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r9-1783177786267405,tampered_ticket,500,128,9,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.22,2,1193,False,,False,False,no ticket in response,0.02,150,b6adcd3be89f2e4f680c5c59622f3ca58096f5d9bcb9277831e001d093b71c62,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r10-1783177786394949,tampered_ticket,500,128,10,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.53,2,1196,False,,False,False,no ticket in response,0.04,150,e9e5721a91e8ff9517deaf7db7a1fb3334fcce0dd3fe87dd528390a0dfc31b98,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r11-1783177786535522,tampered_ticket,500,128,11,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.61,2,1197,False,,False,False,no ticket in response,0.02,150,d576f05f30c7464dbce5d5599f4225a932a2e431b62cdf63b833733daa65e4c4,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r12-1783177786658635,tampered_ticket,500,128,12,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.2,2,1195,False,,False,False,no ticket in response,0.02,150,00bf9a930d2e216b2697490012ddf6773720f0e4e050d65513ba4e4a6882b8dc,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r13-1783177786786425,tampered_ticket,500,128,13,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.16,2,1196,False,,False,False,no ticket in response,0.02,150,59fc4bae23b60d149586cc47f2b89f705a1fb1b83151e28a39c2b811917965e2,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r14-1783177786905916,tampered_ticket,500,128,14,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.54,2,1196,False,,False,False,no ticket in response,0.05,150,f052c516dcc9695058d17499c36922780660796b2d1e091a26de4dbe2391e6f1,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r15-1783177787056422,tampered_ticket,500,128,15,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.57,2,1196,False,,False,False,no ticket in response,0.04,150,22bd83fc204213872978ae55a1974d075fd5e865bed919b6620a47cb56abc6c7,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r16-1783177787197978,tampered_ticket,500,128,16,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.58,2,1197,False,,False,False,no ticket in response,0.03,150,4dc3847698c9efa9c09dccdd1697eaa37b2012f7ebe196a38452602756612d07,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r17-1783177787330310,tampered_ticket,500,128,17,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.75,2,1196,False,,False,False,no ticket in response,0.04,150,7a3f33cf261771e877fdb3fb418a1b346b5487761b284c32613fe154d90521d9,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r18-1783177787473255,tampered_ticket,500,128,18,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.28,2,1195,False,,False,False,no ticket in response,0.03,150,2eebb6a7b071699c0d866c2af1e03a301ed3453d539c56ff72f3af0c0f946244,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r19-1783177787604838,tampered_ticket,500,128,19,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1197,False,,False,False,no ticket in response,0.02,150,0b84c7fa24595c7949c3d4a03873dd16f1865d94da03f4436d5a851fbecc2628,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r20-1783177787730689,tampered_ticket,500,128,20,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.19,2,1196,False,,False,False,no ticket in response,0.02,150,68ad2953edaca7c4f06cc8b2c35c0d84222d7eb8daa4ecfdb0b5848e5dfab059,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r21-1783177787855276,tampered_ticket,500,128,21,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.23,2,1196,False,,False,False,no ticket in response,0.02,150,a46d8042ee9cca9cbf6a1acaf39057fd9335f6aa67b4716598ad883c09f7d53f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r22-1783177787978851,tampered_ticket,500,128,22,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.35,2,1196,False,,False,False,no ticket in response,0.02,150,55bef6d91aafb4eb9e6558a5075e47f12029c167dca2ae0b77b4e017377374a0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r23-1783177788105910,tampered_ticket,500,128,23,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.2,2,1198,False,,False,False,no ticket in response,0.02,150,b4c98a4824bb39d7caa3517bc0147328d0a55236db916fccdc477c22e565ce5a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r24-1783177788232624,tampered_ticket,500,128,24,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1196,False,,False,False,no ticket in response,0.02,150,9ebe08a61d56b95671409f2c9f4b0e87c61fdf949d6fcffc3be82d2c1ffa6ef3,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r25-1783177788360991,tampered_ticket,500,128,25,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1196,False,,False,False,no ticket in response,0.02,150,3ec5fc8c5843c75d8fb6017824f41f00c6d16aefa375351cd1809e96affab154,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r26-1783177788488076,tampered_ticket,500,128,26,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.23,2,1197,False,,False,False,no ticket in response,0.02,150,155a8f0c3291e15756784d8c5f2d03c2807a42a5d33e0dc2d4e98958fd763ad0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r27-1783177788613190,tampered_ticket,500,128,27,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.22,2,1197,False,,False,False,no ticket in response,0.02,150,626b85cee5db1153b28f08875252aec74ef129f4fa64553a3170946eef73da06,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r28-1783177788737921,tampered_ticket,500,128,28,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.21,2,1198,False,,False,False,no ticket in response,0.02,150,be0035e3fddb82ccce3cbbec3796516e86f99e5003729a3f3ac1855849100c90,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r29-1783177788865845,tampered_ticket,500,128,29,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.33,2,1197,False,,False,False,no ticket in response,0.02,150,3360ed1f96e79396462767d6b2652bb3c84cc091820620c27074a9579f1e53f0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-tampered_ticket-m500-p128-r30-1783177788991016,tampered_ticket,500,128,30,150,150,0,0,True,tampered_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: invalid ticket auth tag,False,0.23,2,1196,False,,False,False,no ticket in response,0.02,150,66b3ac12d67f68cd91a8e6beab4ccecf30202a63ccb6527916b2d5186f238cc6,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r1-1783177789118394,rollback_ticket,500,128,1,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.28,2,1198,False,,False,False,no ticket in response,0.02,150,5a8d571a3c8facf2a796b9d207222396ff7b1f25670d2ce9efa8c6ba22c63f6d,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r2-1783177789247221,rollback_ticket,500,128,2,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.23,2,1197,False,,False,False,no ticket in response,0.02,150,cab9c7e19d011bec1052b8297c171e31cfca7f5155c63f9767e6688b397592dc,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r3-1783177789374069,rollback_ticket,500,128,3,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.23,2,1198,False,,False,False,no ticket in response,0.02,150,a167d6375c7635ef3ef25767ce36fd3ad258cca423b004e3ad8642099a999cb9,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r4-1783177789497864,rollback_ticket,500,128,4,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.21,2,1198,False,,False,False,no ticket in response,0.02,150,f98e3bc736eba6cd52fd9dd46c3b93399701ca81f1005c472ad4c19b4f679d5c,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r5-1783177789624413,rollback_ticket,500,128,5,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.22,2,1196,False,,False,False,no ticket in response,0.02,150,b1e405b5c80eb83449b40d3b3cd445d366dad2675940f7ba3d80ab67c260750a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r6-1783177789748152,rollback_ticket,500,128,6,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.22,2,1196,False,,False,False,no ticket in response,0.02,150,3fb7a876752fdfd333eb9cfa6b11d25d543e3efc87b990ccef3053261060ceac,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r7-1783177789873333,rollback_ticket,500,128,7,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1194,False,,False,False,no ticket in response,0.02,150,59577ac2b4a69a8edf808ea0c9ea4a5b4e87f3d796edafc5e5d079dbb13ec958,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r8-1783177789999104,rollback_ticket,500,128,8,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.25,2,1196,False,,False,False,no ticket in response,0.03,150,93ad0bf5dc0cf6802d85772bc6a43c10c2ad3fd8b2636c0b1315a67cca8cb116,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r9-1783177790125878,rollback_ticket,500,128,9,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1197,False,,False,False,no ticket in response,0.02,150,47a8d7abfbb9099565e2d70102b304cc1e206317dabe61f2effc8f0de032a7e1,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r10-1783177790253931,rollback_ticket,500,128,10,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.35,2,1199,False,,False,False,no ticket in response,0.02,150,3e60f7aceae47a39a6672e0153cba649c7683b9772802db195bc41ed406f22ea,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r11-1783177790379829,rollback_ticket,500,128,11,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1201,False,,False,False,no ticket in response,0.02,150,99d80b43b83bda91a63740f716842f64c249ad3dd444ff5b70276dd590c0bdd1,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r12-1783177790508164,rollback_ticket,500,128,12,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1200,False,,False,False,no ticket in response,0.02,150,41bd28a5780dc3466a9fd1402f533722bde0949336230725d7559f1a96207598,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r13-1783177790634416,rollback_ticket,500,128,13,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.23,2,1199,False,,False,False,no ticket in response,0.02,150,e7571aaa7b8a9cab03115eb53360b86127591ae6ff036551117741a4636bf7d3,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r14-1783177790759356,rollback_ticket,500,128,14,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.25,2,1200,False,,False,False,no ticket in response,0.02,150,3e92774a85c19b961e2e11f13d88205ae140571f8ce871867a95e922b08f9042,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r15-1783177790882596,rollback_ticket,500,128,15,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.21,2,1200,False,,False,False,no ticket in response,0.02,150,0d1719577339788eef72a396cc0242243651e3b2a18da594351025fea7e4b260,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r16-1783177791011515,rollback_ticket,500,128,16,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.28,2,1200,False,,False,False,no ticket in response,0.02,150,d58c50c12bda35b85b5836407c21b63103514b34d88604b5f1bad8dfa7493655,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r17-1783177791140245,rollback_ticket,500,128,17,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.29,2,1198,False,,False,False,no ticket in response,0.02,150,941b0afdb13d3181bb2d89909d4b0449d988bcc22b328fd0e90b85eb2a69f1c6,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r18-1783177791267943,rollback_ticket,500,128,18,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.23,2,1197,False,,False,False,no ticket in response,0.02,150,160bb45f4455c9947124668b12a6535cc5fd1e28aef3bc602e9578a5a82aefea,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r19-1783177791393813,rollback_ticket,500,128,19,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.26,2,1200,False,,False,False,no ticket in response,0.02,150,54e15187f4e30b444ab6c6579650db0324d7c7155b262edf08ebd93cfaa69e7f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r20-1783177791517260,rollback_ticket,500,128,20,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.25,2,1199,False,,False,False,no ticket in response,0.02,150,d987949341029fd7e30c1ae236f727034fd8de6a8c88f487cf4355b46058ee30,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r21-1783177791642765,rollback_ticket,500,128,21,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.22,2,1199,False,,False,False,no ticket in response,0.02,150,2c00c4597039f38c0aa038654ab3dfaf02cd2c9a9cd0cdb7e48b3f14cf892959,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r22-1783177791767778,rollback_ticket,500,128,22,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.25,2,1199,False,,False,False,no ticket in response,0.02,150,6f4581e173615c7173e5264dfd5d40f8068f557714f48f99d2f456f00b257d36,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r23-1783177791893811,rollback_ticket,500,128,23,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1199,False,,False,False,no ticket in response,0.02,150,37976c1953c159921924c3c6cae31ee28c644fd456b59a6abab976e84dd884a7,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r24-1783177792015786,rollback_ticket,500,128,24,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.83,2,1199,False,,False,False,no ticket in response,0.03,150,2aa8f63392ef6dafadcc4688483487d94407557e5afb40bee34c3acc53ceab9a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
